year,brood,offspring,rank,dam,sire,dam.type,sire.type,hothiphop.parents,hiphop,hot.parents,hot.dam,hot.sire,hothiphop.dam,hothiphop.sire,below.threshold,threshold,loci.dyad.dam,loci.dyad.sire,loci.triad,offspring.heterozygosity,social.mother.sampled,social.father.sampled,social.mother,social.father,condition,ranking,ranking2
2019,1,WCR2019_0705,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,66,34,32,20,40,54,74,1,99999,489,761,426,0.378346915017462,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0706,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,52,26,26,24,19,50,45,1,99999,486,824,471,0.404678362573099,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0706,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,56,18,38,24,46,42,64,1,99999,486,623,353,0.404678362573099,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0706,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,59,25,34,24,37,49,62,1,99999,486,757,423,0.404678362573099,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0707,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,64,21,43,30,52,51,73,1,99999,488,627,356,0.34965034965035,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0707,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,69,28,41,30,46,58,74,1,99999,488,762,426,0.34965034965035,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0707,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,72,27,45,30,52,57,79,1,99999,488,787,438,0.34965034965035,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0708,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,66,24,42,29,46,53,70,1,99999,489,626,356,0.379511059371362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0708,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,69,31,38,29,43,60,74,1,99999,489,761,426,0.379511059371362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0708,3,WCR2019_0585,WCR2019_0327,within-group subordinate,within-group subordinate,70,45,25,3,24,48,69,1,99999,859,828,828,0.379511059371362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0709,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,49,18,31,19,44,37,62,1,99999,476,614,346,0.381235154394299,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0709,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,54,25,29,19,36,44,61,1,99999,476,746,414,0.381235154394299,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0709,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,61,34,27,19,26,53,60,1,99999,476,793,458,0.381235154394299,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0710,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,60,20,40,25,48,45,68,1,99999,486,624,353,0.361726954492415,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0710,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,63,30,33,25,38,55,68,1,99999,486,759,423,0.361726954492415,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0710,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,68,29,39,25,46,54,75,1,99999,486,785,435,0.361726954492415,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0711,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,70,31,39,28,39,59,70,1,99999,488,625,355,0.408878504672897,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0711,2,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,74,38,36,28,40,66,78,1,99999,488,806,469,0.408878504672897,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0711,3,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,76,35,41,21,36,56,71,1,99999,567,844,561,0.408878504672897,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0712,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,66,21,45,33,48,54,69,1,99999,488,626,355,0.330616996507567,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0712,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,70,29,41,33,46,62,75,1,99999,488,762,426,0.330616996507567,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0712,3,WCR2019_0223,WCR2019_0073,within-group subordinate,within-group subordinate,71,31,40,33,49,64,80,1,99999,488,787,437,0.330616996507567,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0714,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,58,18,40,33,39,51,57,1,99999,463,588,335,0.359605911330049,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0714,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,62,21,41,29,39,50,60,1,99999,542,588,392,0.359605911330049,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0714,3,WCR2019_0585,WCR2019_0327,within-group subordinate,within-group subordinate,70,37,33,2,32,39,69,1,99999,812,783,783,0.359605911330049,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0716,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,59,31,28,26,28,57,59,1,99999,487,645,380,0.428904428904429,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0716,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,60,29,31,26,38,55,67,1,99999,487,626,355,0.428904428904429,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0716,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,61,32,29,26,30,58,62,1,99999,487,761,425,0.428904428904429,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0717,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,43,22,21,17,12,39,34,1,99999,487,827,472,0.451048951048951,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0717,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,44,25,19,17,16,42,41,1,99999,487,645,380,0.451048951048951,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0717,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,46,27,19,17,15,44,42,1,99999,487,808,468,0.451048951048951,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0718,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,57,23,34,29,34,52,57,1,99999,488,626,355,0.40162980209546,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0718,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,62,31,31,24,34,55,65,1,99999,568,626,413,0.40162980209546,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0718,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,67,32,35,29,35,61,67,1,99999,488,761,425,0.40162980209546,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0719,1,WCR2019_0194,WCR2019_0122,within-group subordinate,within-group subordinate,46,22,24,2,22,24,44,1,99999,714,710,706,0.427576601671309,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0719,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,50,21,29,20,31,41,52,1,99999,421,533,326,0.427576601671309,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0719,3,WCR2019_0194,WCR2019_0327,within-group subordinate,within-group subordinate,51,36,15,2,14,38,50,1,99999,714,691,688,0.427576601671309,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0720,1,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,67,32,35,21,29,53,61,1,99999,562,840,556,0.376760563380282,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0720,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,70,32,38,31,31,63,63,1,99999,486,821,471,0.376760563380282,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0720,3,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,70,31,39,21,46,52,77,1,99999,562,622,409,0.376760563380282,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0721,1,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,59,33,26,24,15,57,48,1,99999,565,825,545,0.398364485981308,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0721,2,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,66,36,30,27,32,63,68,1,99999,485,758,422,0.398364485981308,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0721,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,67,40,27,27,15,67,55,1,99999,485,825,470,0.398364485981308,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0722,1,WCR2019_0361,WCR2019_0047,within-group subordinate,within-group subordinate,37,30,7,5,3,35,33,1,99999,791,850,790,0.266745005875441,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0722,2,WCR2019_0474,WCR2019_0327,within-group subordinate,within-group subordinate,37,30,7,3,5,33,35,1,99999,730,820,705,0.266745005875441,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0722,3,WCR2019_0263,WCR2019_0327,within-group subordinate,within-group subordinate,37,28,9,5,5,33,33,1,99999,843,820,814,0.266745005875441,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0723,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,64,27,37,29,38,56,65,1,99999,488,625,355,0.409568261376896,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0723,2,WCR2019_0223,WCR2019_0075,within-group subordinate,within-group subordinate,65,29,36,29,49,58,78,1,99999,488,747,418,0.409568261376896,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0723,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,69,31,38,29,40,60,71,1,99999,488,645,381,0.409568261376896,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0724,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,56,23,33,26,38,49,61,1,99999,489,627,356,0.372093023255814,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0724,2,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,65,25,40,22,38,47,63,1,99999,569,627,414,0.372093023255814,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0724,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,66,34,32,26,24,60,58,1,99999,489,829,474,0.372093023255814,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0725,1,WCR2019_0223,WCR2019_0461,within-group subordinate,within-group subordinate,44,24,20,20,2,44,26,1,99999,488,855,487,0.379511059371362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0725,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,54,21,33,20,36,41,57,1,99999,488,627,356,0.379511059371362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0725,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,55,26,29,20,26,46,52,1,99999,488,828,473,0.379511059371362,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0726,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,59,16,43,33,45,49,61,1,99999,480,612,351,0.353643966547192,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0726,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,72,32,40,33,29,65,61,1,99999,480,806,465,0.353643966547192,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0726,3,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,73,27,46,24,45,51,72,1,99999,552,612,403,0.353643966547192,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0727,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,51,28,23,20,21,48,49,1,99999,485,823,470,0.336065573770492,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0727,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,52,24,28,20,32,44,56,1,99999,485,624,354,0.336065573770492,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0727,3,WCR2019_0532,WCR2019_0327,within-group subordinate,within-group subordinate,58,36,22,2,21,38,57,1,99999,843,823,812,0.336065573770492,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0728,1,WCR2019_0223,WCR2019_0516,within-group subordinate,within-group subordinate,58,31,27,27,2,58,33,1,99999,488,849,486,0.376896149358226,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0728,2,WCR2019_0440,WCR2019_0516,within-group subordinate,within-group subordinate,63,35,28,28,2,63,37,1,99999,568,849,564,0.376896149358226,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0728,3,WCR2019_0440,WCR2019_0087,within-group subordinate,within-group subordinate,67,29,38,28,38,57,67,1,99999,568,625,414,0.376896149358226,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0729,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,54,12,42,29,42,41,54,1,99999,471,605,343,0.340168878166466,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0729,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,55,18,37,29,25,47,43,1,99999,471,801,459,0.340168878166466,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0729,3,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,57,18,39,29,40,47,58,1,99999,471,625,368,0.340168878166466,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0730,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,55,32,23,17,23,49,55,1,99999,471,794,457,0.43134872417983,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0730,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,57,32,25,17,25,49,57,1,99999,471,616,368,0.43134872417983,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0730,3,WCR2019_0440,WCR2019_0109,within-group subordinate,within-group subordinate,57,24,33,29,31,53,55,1,99999,541,791,522,0.43134872417983,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0731,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,44,21,23,20,12,41,33,1,99999,483,823,468,0.365339578454333,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0731,2,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,46,20,26,20,29,40,49,1,99999,483,641,376,0.365339578454333,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0731,3,WCR2019_0223,WCR2019_0161,within-group subordinate,within-group subordinate,49,26,23,20,20,46,46,1,99999,483,805,465,0.365339578454333,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0733,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,59,29,30,24,34,53,63,1,99999,489,627,356,0.416279069767442,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0733,2,WCR2019_0223,WCR2019_0516,within-group subordinate,within-group subordinate,63,39,24,24,2,63,41,1,99999,489,852,487,0.416279069767442,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0733,3,WCR2019_0440,WCR2019_0516,within-group subordinate,within-group subordinate,65,39,26,25,2,64,41,1,99999,569,852,565,0.416279069767442,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0734,1,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,57,21,36,26,34,47,55,1,99999,486,624,354,0.384345794392523,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0734,2,WCR2019_0223,WCR2019_0461,within-group subordinate,within-group subordinate,58,32,26,26,2,58,34,1,99999,486,852,485,0.384345794392523,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0734,3,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,63,26,37,26,30,52,56,1,99999,486,825,471,0.384345794392523,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0735,1,WCR2019_0337,WCR2019_0405,within-group subordinate,within-group subordinate,6,0,6,2,4,2,4,1,99999,849,802,799,0.449530516431925,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0735,2,WCR2019_0337,WCR2019_0088,within-group subordinate,within-group subordinate,11,7,4,2,3,9,10,1,99999,849,638,635,0.449530516431925,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0735,3,WCR2019_0337,WCR2019_0047,within-group subordinate,within-group subordinate,12,9,3,2,1,11,10,1,99999,849,851,848,0.449530516431925,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0736,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,46,21,25,25,25,46,46,1,99999,488,645,380,0.461001164144354,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0736,2,WCR2019_0223,WCR2019_0122,within-group subordinate,within-group subordinate,55,27,28,25,15,52,42,1,99999,488,847,481,0.461001164144354,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0736,3,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,57,30,27,25,21,55,51,1,99999,488,761,425,0.461001164144354,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0737,1,WCR2019_0223,WCR2019_0061,within-group subordinate,within-group subordinate,52,29,23,22,27,51,56,1,99999,475,739,414,0.382035928143713,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0737,2,WCR2019_0223,WCR2019_0461,within-group subordinate,within-group subordinate,54,29,25,22,6,51,35,1,99999,475,832,474,0.382035928143713,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0737,3,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,57,26,31,22,35,48,61,1,99999,475,613,348,0.382035928143713,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0738,1,WCR2019_0223,WCR2019_0088,within-group subordinate,within-group subordinate,27,20,7,11,2,31,22,1,99999,488,644,380,0.467365967365967,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0738,2,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,35,24,11,11,2,35,26,1,99999,488,827,473,0.467365967365967,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0738,3,WCR2019_0223,WCR2019_0206,within-group subordinate,within-group subordinate,36,25,11,11,4,36,29,1,99999,488,846,485,0.467365967365967,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0739,1,WCR2019_0440,WCR2019_0327,within-group subordinate,within-group subordinate,66,39,27,18,20,57,59,1,99999,567,827,547,0.402097902097902,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0739,2,WCR2019_0440,WCR2019_0122,within-group subordinate,within-group subordinate,66,28,38,18,36,46,64,1,99999,567,846,561,0.402097902097902,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0739,3,WCR2019_0223,WCR2019_0279,within-group subordinate,within-group subordinate,67,28,39,32,38,60,66,1,99999,488,853,487,0.402097902097902,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0740,1,WCR2019_0223,WCR2019_0327,within-group subordinate,within-group subordinate,64,21,43,33,35,54,56,1,99999,486,825,472,0.335672514619883,0,0,NA,NA,none,hothiphop.parents,hot.parents
2019,1,WCR2019_0740,2,WCR2019_0223,WCR2019_0087,within-group subordinate,within-group subordinate,73,21,52,33,53,54,74,1,99999,486,624,355,0.335672514619883,0,0,NA,NA,none,hothiphop.parents,hot.parents
